plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
GAO20230829t162805p0000-D,31.940041613452564,-103.54725318444315,2023-08-29T16:28:05+00,Oil & Gas (1B2),CH4,mf,"[-103.55490792535753, 31.934044306410538, -103.54504633021665, 31.94245803372137]",GAO,production,2023-11-06 21:43:57.944753+00:00,2025-03-25 23:04:57.959477+00:00,v1,,,,,1505.1781078025722,396.9465712866921,4.9453125,1.212890625,37.181558841406364,7.413953476082893,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t162805p0000-D/GAO20230829t162805p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t162805p0000-D/GAO20230829t162805p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t162805p0000-D/GAO20230829t162805p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t162805p0000-D/GAO20230829t162805p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t162805p0000-D/GAO20230829t162805p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t162805p0000-E,31.82558104160745,-103.73291642568869,2023-08-29T16:28:05+00,Oil & Gas (1B2),CH4,mf,"[-103.7364400456361, 31.821229051037182, -103.73034989328832, 31.826448688178544]",GAO,production,2023-11-06 21:38:38.659674+00:00,2025-03-25 22:38:49.661532+00:00,v1,,,,,301.59322112588075,172.45199636476858,2.611328125,1.0166015625,0.9545998315622642,15.652662375573154,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t162805p0000-E/GAO20230829t162805p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t162805p0000-E/GAO20230829t162805p0000-E_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t162805p0000-E/GAO20230829t162805p0000-E_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t162805p0000-E/GAO20230829t162805p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t162805p0000-E/GAO20230829t162805p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t161500p0000-A,31.94009602716993,-103.54732959212961,2023-08-29T16:15:00+00,Oil & Gas (1B2),CH4,mf,"[-103.55769815531664, 31.931462715539286, -103.54566283743833, 31.94167629829156]",GAO,production,2023-11-21 20:10:25.310131+00:00,2025-03-25 22:34:01.364296+00:00,v1,,,,,2015.5057640771834,528.5868537316805,4.9453125,1.212890625,37.181558841406364,7.413953476082893,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-A/GAO20230829t161500p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-A/GAO20230829t161500p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t161500p0000-A/GAO20230829t161500p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-A/GAO20230829t161500p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-A/GAO20230829t161500p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t161500p0000-B,31.82565043539644,-103.73298187933123,2023-08-29T16:15:00+00,Oil & Gas (1B2),CH4,mf,"[-103.73658191362487, 31.82244811314078, -103.73059774431914, 31.827532639023616]",GAO,production,2023-11-21 20:08:04.437015+00:00,2025-03-25 23:05:05.001687+00:00,v1,,,,,289.4048995317939,125.08927817523899,2.611328125,1.0166015625,0.9545998315622642,15.652662375573154,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-B/GAO20230829t161500p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-B/GAO20230829t161500p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t161500p0000-B/GAO20230829t161500p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-B/GAO20230829t161500p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-B/GAO20230829t161500p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t161500p0000-C,31.807889718361665,-103.7738912131671,2023-08-29T16:15:00+00,Oil & Gas (1B2),CH4,mf,"[-103.77717812125826, 31.804577008420825, -103.77119504294609, 31.809661591164407]",GAO,production,2023-11-21 23:56:33.713387+00:00,2025-03-25 23:05:07.028198+00:00,v1,,,,,,,2.8828125,0.98583984375,343.5316438072703,8.701267190894798,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-C/GAO20230829t161500p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-C/GAO20230829t161500p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t161500p0000-C/GAO20230829t161500p0000-C_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-C/GAO20230829t161500p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-C/GAO20230829t161500p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t161500p0000-D,31.991240198541504,-103.50669703745972,2023-08-29T16:15:00+00,Oil & Gas (1B2),CH4,mf,"[-103.50780810813512, 31.988250118375344, -103.50101784574846, 31.99405413543543]",GAO,production,2023-11-21 23:56:12.517173+00:00,2025-03-25 23:02:55.179223+00:00,v1,,,,,335.99312957752164,150.94598609862462,4.91796875,1.0576171875,36.95312657970987,10.885153238840916,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-D/GAO20230829t161500p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-D/GAO20230829t161500p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t161500p0000-D/GAO20230829t161500p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-D/GAO20230829t161500p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t161500p0000-D/GAO20230829t161500p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t160110p0000-A,31.95365339960641,-103.60504114219013,2023-08-29T16:01:10+00,Oil & Gas (1B2),CH4,mf,"[-103.60868122242952, 31.949344512146844, -103.60247694864056, 31.954653781076672]",GAO,production,2023-11-06 21:44:08.939853+00:00,2025-03-25 22:38:58.485023+00:00,v1,,,,,461.48916681422065,263.13026213121503,4.28515625,1.4033203125,34.74181868497239,6.894725983049316,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t160110p0000-A/GAO20230829t160110p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t160110p0000-A/GAO20230829t160110p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t160110p0000-A/GAO20230829t160110p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t160110p0000-A/GAO20230829t160110p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t160110p0000-A/GAO20230829t160110p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t160110p0000-B,31.99114955165109,-103.50629777523577,2023-08-29T16:01:10+00,Oil & Gas (1B2),CH4,mf,"[-103.50860628474278, 31.987989788956607, -103.50091418392688, 31.99446869192312]",GAO,production,2024-01-02 20:36:56.764165+00:00,2025-03-25 23:31:31.152905+00:00,v1,,,,,742.7222406811233,257.9440303065487,4.91796875,1.0576171875,36.95312657970987,10.885153238840916,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t160110p0000-B/GAO20230829t160110p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t160110p0000-B/GAO20230829t160110p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t160110p0000-B/GAO20230829t160110p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t160110p0000-B/GAO20230829t160110p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t160110p0000-C,31.96756086589994,-103.55831182524693,2023-08-29T16:01:10+00,Oil & Gas (1B2),CH4,mf,"[-103.56205662954473, 31.96424909145053, -103.5559573647546, 31.969423431276592]",GAO,production,2024-01-02 20:36:56.813011+00:00,2025-03-25 22:57:54.756713+00:00,v1,,,,,684.99324309136,280.5985828732031,4.97265625,1.2001953125,37.99760935287197,8.860806668280746,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t160110p0000-C/GAO20230829t160110p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t160110p0000-C/GAO20230829t160110p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t160110p0000-C/GAO20230829t160110p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t160110p0000-C/GAO20230829t160110p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t154640p0000-C,31.965898126439427,-103.5883130750052,2023-08-29T15:46:40+00,Oil & Gas (1B2),CH4,mf,"[-103.59245047461609, 31.96260606117159, -103.58640459697297, 31.967735202812023]",GAO,production,2023-11-21 20:11:27.599552+00:00,2025-03-25 23:31:57.348723+00:00,v1,,,,,610.7366054301915,338.60971511252546,5.93359375,0.982421875,29.098238279465953,7.1027143991599715,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t154640p0000-C/GAO20230829t154640p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t154640p0000-C/GAO20230829t154640p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t154640p0000-C/GAO20230829t154640p0000-C_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t154640p0000-C/GAO20230829t154640p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t154640p0000-C/GAO20230829t154640p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t154640p0000-D,31.902150398109086,-103.71769688035431,2023-08-29T15:46:40+00,Oil & Gas (1B2),CH4,mf,"[-103.72067082560797, 31.899689410695373, -103.7146287066735, 31.90481887298144]",GAO,production,2023-11-06 21:38:54.246754+00:00,2025-03-25 23:06:27.035351+00:00,v1,,,,,897.9879845035442,206.928637660755,4.08203125,0.75048828125,9.824655092720352,7.692953548321178,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t154640p0000-D/GAO20230829t154640p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t154640p0000-D/GAO20230829t154640p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t154640p0000-D/GAO20230829t154640p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t154640p0000-D/GAO20230829t154640p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t154640p0000-D/GAO20230829t154640p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t154640p0000-E,31.84782640442957,-103.8166226150012,2023-08-29T15:46:40+00,Oil & Gas (1B2),CH4,mf,"[-103.81966038730228, 31.844806908606586, -103.8136218437603, 31.849891395783942]",GAO,production,2023-11-21 20:54:42.198602+00:00,2025-03-25 23:32:22.773115+00:00,v1,,,,,1136.8797794783277,436.85944428192886,3.77734375,0.62353515625,339.0364333522019,8.937052006398263,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t154640p0000-E/GAO20230829t154640p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t154640p0000-E/GAO20230829t154640p0000-E_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t154640p0000-E/GAO20230829t154640p0000-E_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t154640p0000-E/GAO20230829t154640p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t154640p0000-E/GAO20230829t154640p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t153300p0000-B,31.994221109548334,-103.59159063190937,2023-08-29T15:33:00+00,Oil & Gas (1B2),CH4,mf,"[-103.59769868976704, 31.989726869172944, -103.59048373261284, 31.99580098917868]",GAO,production,2023-11-06 21:44:20.107413+00:00,2025-03-25 23:32:39.759877+00:00,v1,,,,,921.7052735593365,215.05849199959783,5.9765625,0.9521484375,28.38261545446162,6.2889738661565655,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t153300p0000-B/GAO20230829t153300p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t153300p0000-B/GAO20230829t153300p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t153300p0000-B/GAO20230829t153300p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t153300p0000-B/GAO20230829t153300p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t153300p0000-B/GAO20230829t153300p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t153300p0000-C,31.847867562806215,-103.81669862213433,2023-08-29T15:33:00+00,Oil & Gas (1B2),CH4,mf,"[-103.81993146176801, 31.844268141679407, -103.81389280563795, 31.849397748663982]",GAO,production,2023-11-06 21:56:46.401086+00:00,2025-03-25 23:33:06.058293+00:00,v1,,,,,590.3297937169962,272.25784636265365,3.77734375,0.62353515625,339.0364333522019,8.937052006398263,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t153300p0000-C/GAO20230829t153300p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t153300p0000-C/GAO20230829t153300p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t153300p0000-C/GAO20230829t153300p0000-C_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t153300p0000-C/GAO20230829t153300p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t153300p0000-C/GAO20230829t153300p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20230829t151930p0000-G,31.963858471824224,-103.69706254999475,2023-08-29T15:19:30+00,Oil & Gas (1B2),CH4,mf,"[-103.70191193802545, 31.959039779905215, -103.69379754920651, 31.96596897921034]",GAO,production,2023-11-06 21:39:10.464609+00:00,2025-03-25 23:33:28.271038+00:00,v1,,,,,,,4.7265625,0.935546875,17.3903139099182,5.289626800506413,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t151930p0000-G/GAO20230829t151930p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t151930p0000-G/GAO20230829t151930p0000-G_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/29/GAO20230829t151930p0000-G/GAO20230829t151930p0000-G_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t151930p0000-G/GAO20230829t151930p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/29/GAO20230829t151930p0000-G/GAO20230829t151930p0000-G_l3a-vis-ch4-mf-v002_rgb.png
emi20230828t161704p11003-A,32.36331598236808,-101.32833142619822,2023-08-28T16:17:04+00,Oil & Gas (1B2),CH4,mfa,"[-101.37343430620473, 32.330509521808025, -101.30501191252, 32.38780832353526]",emi,production,2024-12-17 19:08:34.292324+00:00,2025-03-25 22:52:41.249634+00:00,v1,0.13.2,,,,2249.0315698954914,209.87130431846973,5.865885416666667,0.37476030389205295,68.83327190383781,7.139345583777267,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/28/emi20230828t161704p11003-A/emi20230828t161704p11003-A_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/28/emi20230828t161704p11003-A/emi20230828t161704p11003-A_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2023/08/28/emi20230828t161704p11003-A/emi20230828t161704p11003-A_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/28/emi20230828t161704p11003-A/emi20230828t161704p11003-A_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2023/08/28/emi20230828t161704p11003-A/emi20230828t161704p11003-A_l3a-vis-ch4-mfa-v002_rgb.png
GAO20230827t170133p0000-F,31.993433447558274,-104.05610280542686,2023-08-27T17:01:33+00,Oil & Gas (1B2),CH4,mf,"[-104.06075164362646, 31.988093446887166, -104.05337678171874, 31.994393280500738]",GAO,production,2023-11-06 21:51:04.175482+00:00,2025-03-25 22:40:55.535280+00:00,v1,,,,,191.40542169030707,78.64826039793488,2.611328125,0.62646484375,49.99750381887026,11.151941124104049,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/27/GAO20230827t170133p0000-F/GAO20230827t170133p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/27/GAO20230827t170133p0000-F/GAO20230827t170133p0000-F_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/27/GAO20230827t170133p0000-F/GAO20230827t170133p0000-F_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/27/GAO20230827t170133p0000-F/GAO20230827t170133p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/27/GAO20230827t170133p0000-F/GAO20230827t170133p0000-F_l3a-vis-ch4-mf-v002_rgb.png
GAO20230827t164843p0000-C,31.99935136411341,-104.0054548651168,2023-08-27T16:48:43+00,Oil & Gas (1B2),CH4,mf,"[-104.00785208879905, 31.99558205080462, -104.0018564207431, 32.00066676968555]",GAO,production,2023-11-06 22:00:18.599326+00:00,2025-03-25 23:29:23.489702+00:00,v1,,,,,435.45090687338376,83.49160143500008,3.115234375,0.53515625,54.88358892466561,16.244595075682724,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/27/GAO20230827t164843p0000-C/GAO20230827t164843p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/27/GAO20230827t164843p0000-C/GAO20230827t164843p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/27/GAO20230827t164843p0000-C/GAO20230827t164843p0000-C_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/27/GAO20230827t164843p0000-C/GAO20230827t164843p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/27/GAO20230827t164843p0000-C/GAO20230827t164843p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20230827t163512p0000-A,32.00003370581632,-103.87169546530147,2023-08-27T16:35:12+00,Oil & Gas (1B2),CH4,mf,"[-103.87471747125483, 31.997131892694195, -103.86872170825035, 32.00226160236258]",GAO,production,2023-11-21 20:08:26.082199+00:00,2025-03-25 23:29:26.882324+00:00,v1,,,,,359.8113877554076,126.98790078061077,3.900390625,0.5625,70.50085744303477,7.7161463473020495,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/27/GAO20230827t163512p0000-A/GAO20230827t163512p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/27/GAO20230827t163512p0000-A/GAO20230827t163512p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/27/GAO20230827t163512p0000-A/GAO20230827t163512p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/27/GAO20230827t163512p0000-A/GAO20230827t163512p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/27/GAO20230827t163512p0000-A/GAO20230827t163512p0000-A_l3a-vis-ch4-mf-v002_rgb.png
